"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"388",29829,"Bassin Ville au Blanc","VaB_04","As_F0.45um",2018-01-18 13:30:00,32.4119,"ICP-MS 2017/20xx-1"
"389",29842,"Bassin Ville au Blanc","VaB_04","Zn_f0.45um",2018-01-18 13:30:00,9.2085,"ICP-MS 2017/20xx-1"
"390",29843,"Bassin Ville au Blanc","VaB_04","Zn",2018-01-18 13:30:00,53.9792,"ICP-MS 2017/20xx-1"
"391",29844,"Bassin Ville au Blanc","VaB_04","V_f0.45um",2018-01-18 13:30:00,1.1466,"ICP-MS 2017/20xx-1"
"392",29845,"Bassin Ville au Blanc","VaB_04","As",2018-01-18 13:30:00,63.3292,"ICP-MS 2017/20xx-1"
"393",29846,"Bassin Ville au Blanc","VaB_04","Ti_f0.45um",2018-01-18 13:30:00,8.8598,"ICP-MS 2017/20xx-1"
"394",29847,"Bassin Ville au Blanc","VaB_04","V",2018-01-18 13:30:00,18.4809,"ICP-MS 2017/20xx-1"
"395",29849,"Bassin Ville au Blanc","VaB_04","Cu",2018-01-18 13:30:00,20.7301,"ICP-MS 2017/20xx-1"
"396",29851,"Bassin Ville au Blanc","VaB_04","Ti",2018-01-18 13:30:00,465.6517,"ICP-MS 2017/20xx-1"
"397",29852,"Bassin Ville au Blanc","VaB_04","Pb_f0.45um",2018-01-18 13:30:00,0.5029,"ICP-MS 2017/20xx-1"
"398",29855,"Bassin Ville au Blanc","VaB_04","Ni_f0.45um",2018-01-18 13:30:00,3.2469,"ICP-MS 2017/20xx-1"
"399",29856,"Bassin Ville au Blanc","VaB_04","Cr",2018-01-18 13:30:00,17.2269,"ICP-MS 2017/20xx-1"
"400",29859,"Bassin Ville au Blanc","VaB_04","Mo_f0.45um",2018-01-18 13:30:00,0.9367,"ICP-MS 2017/20xx-1"
"401",29862,"Bassin Ville au Blanc","VaB_04","Pb",2018-01-18 13:30:00,7.5912,"ICP-MS 2017/20xx-1"
"402",29865,"Bassin Ville au Blanc","VaB_03","As",2018-01-18 13:05:00,32.4784,"ICP-MS 2017/20xx-1"
"403",29868,"Bassin Ville au Blanc","VaB_03","Cd",2018-01-18 13:05:00,0.083,"ICP-MS 2017/20xx-1"
"404",29869,"Bassin Ville au Blanc","VaB_03","Co",2018-01-18 13:05:00,0.5053,"ICP-MS 2017/20xx-1"
"405",29870,"Bassin Ville au Blanc","VaB_03","Cr",2018-01-18 13:05:00,2.9958,"ICP-MS 2017/20xx-1"
